ID,Name,Elo
844,Nicholls State,332.76434052718844
845,North Carolina Wesleyan,385.5966027876606
846,William Jewell,391.8272150111333
847,Saint Mary's (MN),391.81582574051527
848,Fort Valley State,373.8152861856884
849,Texas College,391.7777900228932
850,Louisiana State-Alexandria,398.69810641866326
851,Pacific Lutheran,391.82247426150695
852,New Mexico Highlands,386.3125428946408
853,Texas State,391.0467182509743
854,Texas-Tyler,392.0
855,Voorhees,383.07858571131874
856,Detroit Mercy,416.5216481184288
857,Central State (OH),392.0
858,Texas Wesleyan,391.78932656124357
859,Fairleigh Dickinson-Florham,391.9061668909684
860,Hiram,393.11282312734113
861,Florida Memorial,382.5214646484906
862,Long Island University,389.4606118896511
863,La Roche,390.80531986603376
864,Molloy,392.8578558303008
865,Dickinson State (ND),392.18417425948473
866,Saint Joseph's (IN),392.7839984617047
867,Washington Adventist,378.21641408273314
868,Middle Tennessee,492.7838395127082
869,Colorado Christian,391.8766288534526
870,Wentworth,393.682634813666
871,Adams State,384.3352191358312
872,St. Thomas (TX),382.89163197965723
873,Westminster,391.89246257017663
874,Mount Saint Vincent,391.80511409067293
875,Marian,392.9356573394472
876,Kenyon,391.8497019043775
877,Queens (NY),390.5737038196533
878,Warner Southern,407.81582574051527
879,Black Hills State,392.4660415335884
880,Valley City State,382.337937510545
881,Roanoke,407.6815742157428
882,Indiana-Kokomo,379.39912900441664
883,Mississippi College,391.66805560391936
884,Cal State Monterey Bay,391.66166648181803
885,Grace Bible,391.62926657413385
886,Indiana-Northwest,384.8842470493603
887,Johnson & Wales (NC),366.7471121652963
888,Centenary (LA),383.76366087024917
889,Thomas University,370.90791449891503
890,Goldey-Beacom,383.5795050651088
891,Belmont Abbey,383.28873547980004
892,Pensacola Christian,390.64628687056313
893,Mobile,391.81582574051527
894,Trinity Christian,388.3059667265117
895,Antelope Valley,360.19969371873975
896,Alcorn State,390.8506736884079
897,Emmanuel,392.18417425948473
898,Trinity International (IL),384.7429116066197
899,Embry-Riddle Aeronautical University,392.3514319068603
900,Union (TN),392.36392150582805
901,Texas A&M-Kingsville,391.6806848469241
902,Siena Heights,392.0142952024751
903,Florida College,390.16138066187324
904,Medgar Evers,391.3514496736071
905,Emporia State,392.04081929767915
906,Bob Jones University,390.10970496081916
907,SUNY-Oneonta,391.92131791537764
908,Central Pennsylvania College,353.18116205673937
909,Kentucky State,390.48222964221986
910,Carroll,386.5837107923037
911,Linfield,391.35740950531294
912,Louisiana State-Shreveport,386.5462651812115
913,Minnesota-Duluth,391.4728980710614
914,Notre Dame (CA),390.58152443901184
915,Rochester (MI),375.94019844571625
916,St. Edward's,382.7357925214222
917,William Carey,407.6503683392103
918,Chestnut Hill,391.86741466405886
919,Penn State-Harrisburg,391.37651233999003
920,Michigan-Dearborn,392.01764043682226
921,Concordia (OR),391.95190750913986
922,South Dakota School of Mines,392.01983974712255
923,Mt. St. Joseph,391.74837370805176
924,Cal State Los Angeles,392.39160263112296
925,Roosevelt,384.7180902827111
926,East Mennonite,392.6118359392637
927,Dubuque,395.48388574369073
928,Tabor College,393.17135327567337
929,Gallaudet,390.5569938415512
930,Thomas More,392.5121771187099
931,Lincoln,391.98574977774626
932,Alaska-Anchorage,390.5853615807045
933,William Woods,391.3524990951551
934,Cincinnati-Clermont,391.15214201408065
935,Farmingdale State,393.4113892174688
936,Staten Island,390.42210573367066
937,Multnomah,384.4934596863822
938,Denison,394.77540856364317
939,Madonna,392.20319366765676
940,Maine-Fort Kent,393.1784136669175
941,Texas-Permian Basin,407.2539120569097
942,Wiley,407.8175078790033
943,Paul Quinn,392.40352468019637
944,Selma University,388.1973349069991
945,Waldorf,389.9014656341323
946,Cal State Dominguez Hills,392.45795934392083
947,Wayne State (NE),392.83447764848984
948,Bethesda University (CA),373.5216322835514
949,Mercy,391.6383519971612
950,Silver Lake,392.7388679918366
951,Fort Lewis,392.7022923247979
952,Kentucky Christian,394.15738069581323
953,Dallas Christian,392.90420918660936
954,Master's,392.7233219062654
955,Sul Ross State,384.5785237123147
956,Angelo State,391.50528927884056
957,Biola,392.2547904380854
958,Worcester State,393.0327253048406
959,Henderson State,392.2725847628989
960,Tennessee Wesleyan,387.52036162144327
961,John Brown,393.46957198470574
962,York (PA),391.1372594872177
963,Arkansas-Fort Smith,392.404789023037
964,Utica,391.2801819370837
965,Cumberland,390.9345857389477
966,North Greenville,383.582455969066
967,Coastal Georgia,393.82587047050043
968,Williams Baptist,390.5719116886422
969,Arkansas-Monticello,391.386638223976
970,Blue Mountain College,373.48537990646895
971,Tampa,391.9607036134453
972,Arlington Baptist,391.3342203591807
973,Hawaii Pacific,393.74069902889954
974,Wesley,391.91228899135217
975,Judson,386.1088162477677
976,Virginia Wise,394.1574521294178
977,Le Tourneau,391.65913500658013
978,Saint Martin's,395.7757395159706
979,Columbia International,391.5826747908381
980,Ohio Dominican,391.3765460708792
981,Geneva,391.6818429449178
982,East Central,390.6648135702545
983,Albany State (GA),389.9393489912183
984,Hardin-Simmons,394.88798324044404
985,Bluefield (WV),391.1069811356647
986,Illinois-Springfield,391.651478936369
987,Northwest Indian College,391.55085152478506
988,Maryville (MO),389.28222546687533
989,Mary Washington,393.3140257374829
990,New Hope Christian,391.662963195675
991,Ursinus,391.8123655427778
992,Missouri Valley,391.1991773064058
993,Fisher College,392.3377058010534
994,Rio Grande,385.01374336107216
995,Life Pacific,383.69556266595873
996,Wisconsin-Superior,392.2229436153394
997,Montana Western,392.82210476791147
998,Johnson & Wales,392.2878456746336
999,Purdue Calumet,390.78703270504127
1000,Widener,390.88699501566595
1001,College of Idaho,395.044987302901
1002,Cairn,389.7356373432632
1003,Methodist,393.88616775807463
1004,Western Oregon,395.2758596255873
1005,Southeastern Oklahoma,391.0409871240429
1006,St. Andrews,391.43256939971235
1007,Regis,392.35060632224065
1008,Cedarville,391.57023358789405
1009,Western State,392.46502408746943
1010,Arizona Christian,392.26213361960515
1011,Bridgewater (VA),391.62324485386284
1012,Francis Marion,394.1429199904025
1013,Lees-McRae,390.7810905199389
1014,Westminster (MO),390.47786197173235
1015,Trevecca Nazarene,392.5741662197627
1016,Lourdes,392.0211370445333
1017,Boyce,392.07938053042517
1018,Point Loma Nazarene,391.8740441282429
1019,Cal State East Bay,391.8400947018096
1020,Purdue North Central,393.33540704427236
1021,Ryerson,393.6806049180825
1022,Pine Manor,391.4207832344586
1023,Bryn Athyn,393.4498349826902
1024,Cheyney,389.98878090088
1025,St. Ambrose,391.5767872685018
1026,Northern New Mexico,393.40352207948615
1027,Benedictine (AZ),394.227149977703
1028,Bowie State,396.34033968093917
1029,St. Catharine,392.50984312206316
1030,York (NE),391.94748793471734
